user_id,month,total_income,total_expenses,savings,savings_ratio,debt_ratio,expense_ratio,predicted_financial_health
user_181,2024-07,194982.54,115098.99,79883.55,0.41,31.497,0.59,Needs Improvement
user_181,2024-08,213531.16,130720.76,82810.4,0.388,32.274,0.612,Needs Improvement
user_181,2024-09,200829.84,140831.72,59998.12,0.299,29.337,0.701,Needs Improvement
user_181,2024-10,208425.55,115416.34,93009.21,0.446,32.293,0.554,Needs Improvement
user_181,2024-11,208334.16,129825.13,78509.03,0.377,32.002,0.623,Needs Improvement
user_181,2024-12,214322.91,134773.09,79549.82,0.371,28.617,0.629,Needs Improvement
user_179,2024-01,219302.57,144749.11,74553.45,0.34,17.737,0.66,Needs Improvement
user_179,2024-02,201308.23,144416.71,56891.52,0.283,18.363,0.717,Needs Improvement
user_179,2024-03,224206.37,165191.75,59014.62,0.263,20.375,0.737,Needs Improvement
user_179,2024-04,219889.54,156184.0,63705.54,0.29,17.46,0.71,Needs Improvement
user_179,2024-05,227226.59,132330.79,94895.8,0.418,18.929,0.582,Needs Improvement
user_179,2024-06,220413.02,166340.0,54073.02,0.245,20.234,0.755,Needs Improvement
user_179,2024-07,217765.44,134378.64,83386.8,0.383,19.305,0.617,Needs Improvement
user_179,2024-08,188081.16,129562.36,58518.8,0.311,18.48,0.689,Needs Improvement
user_179,2024-09,222581.76,142759.41,79822.35,0.359,17.638,0.641,Needs Improvement
user_179,2024-10,199271.12,152222.84,47048.28,0.236,19.892,0.764,Needs Improvement
user_179,2024-11,215769.6,138115.54,77654.06,0.36,17.657,0.64,Needs Improvement
user_179,2024-12,202371.95,136206.37,66165.58,0.327,17.235,0.673,Needs Improvement
user_186,2024-01,65613.43,53152.75,12460.68,0.19,22.396,0.81,Needs Improvement
user_186,2024-02,59604.41,47662.87,11941.54,0.2,23.836,0.8,Needs Improvement
user_186,2024-03,56923.15,54310.43,2612.72,0.046,24.32,0.954,Needs Improvement
user_186,2024-04,58039.84,52820.03,5219.81,0.09,23.35,0.91,Needs Improvement
user_186,2024-05,64253.31,46313.86,17939.45,0.279,21.508,0.721,Needs Improvement
user_186,2024-06,54850.52,58142.16,-3291.64,0.0,22.447,1.06,Needs Improvement
user_186,2024-07,54788.62,55277.5,-488.88,0.0,21.422,1.009,Needs Improvement
user_186,2024-08,61247.03,61541.0,-293.97,0.0,23.349,1.005,Needs Improvement
user_186,2024-09,61351.2,58868.3,2482.9,0.04,24.907,0.96,Needs Improvement
user_186,2024-10,58863.61,46604.5,12259.11,0.208,24.285,0.792,Needs Improvement
user_186,2024-11,57001.09,51895.85,5105.24,0.09,25.811,0.91,Needs Improvement
user_186,2024-12,55364.48,55959.2,-594.71,0.0,24.556,1.011,Needs Improvement
user_50,2024-01,70585.98,38169.42,32416.55,0.459,50.868,0.541,Good
user_50,2024-02,61883.34,43455.98,18427.36,0.298,51.664,0.702,Good
user_50,2024-03,69483.0,50097.97,19385.03,0.279,45.773,0.721,Good
user_50,2024-04,71898.77,47100.1,24798.68,0.345,48.65,0.655,Good
user_50,2024-05,59935.81,47993.21,11942.61,0.199,46.034,0.801,Good
user_50,2024-06,61499.02,45464.84,16034.18,0.261,47.921,0.739,Good
user_50,2024-07,71914.84,41992.22,29922.63,0.416,45.547,0.584,Good
user_50,2024-08,61254.63,43215.33,18039.31,0.294,51.579,0.706,Good
user_50,2024-09,60799.35,44574.18,16225.17,0.267,44.911,0.733,Good
user_50,2024-10,71368.09,38578.42,32789.68,0.459,44.582,0.541,Good
user_50,2024-11,62030.46,41210.44,20820.02,0.336,44.974,0.664,Good
user_50,2024-12,66048.23,46835.53,19212.7,0.291,43.885,0.709,Good
user_81,2024-01,239574.71,165694.16,73880.55,0.308,10.247,0.692,Moderate
user_81,2024-02,218752.68,197517.44,21235.24,0.097,9.814,0.903,Moderate
user_81,2024-03,209273.8,162039.06,47234.74,0.226,10.4,0.774,Moderate
user_81,2024-04,220045.07,172293.95,47751.12,0.217,10.118,0.783,Moderate
user_81,2024-05,223899.18,186122.44,37776.73,0.169,9.182,0.831,Moderate
user_81,2024-06,231535.92,186894.67,44641.25,0.193,9.225,0.807,Moderate
user_81,2024-07,234089.11,183245.12,50843.99,0.217,9.472,0.783,Moderate
user_81,2024-08,212842.46,154531.58,58310.88,0.274,9.534,0.726,Moderate
user_81,2024-09,230199.11,166341.01,63858.1,0.277,9.853,0.723,Moderate
user_81,2024-10,223883.29,187383.31,36499.98,0.163,9.61,0.837,Moderate
user_81,2024-11,198502.53,155815.83,42686.7,0.215,10.138,0.785,Moderate
user_81,2024-12,240824.36,160560.64,80263.71,0.333,9.558,0.667,Moderate
user_35,2024-01,112514.9,86755.6,25759.31,0.229,57.855,0.771,Good
user_35,2024-02,115569.53,81899.61,33669.92,0.291,62.901,0.709,Good
user_35,2024-03,106003.13,82221.02,23782.11,0.224,60.268,0.776,Good
user_35,2024-04,118452.08,93333.88,25118.21,0.212,66.865,0.788,Good
user_35,2024-05,128410.63,69079.22,59331.4,0.462,62.022,0.538,Good
user_35,2024-06,120444.53,84326.83,36117.7,0.3,65.643,0.7,Good
user_35,2024-07,106035.42,71007.35,35028.07,0.33,56.112,0.67,Good
user_35,2024-08,114116.69,76494.93,37621.76,0.33,58.207,0.67,Good
user_35,2024-09,116679.65,84432.89,32246.76,0.276,60.65,0.724,Good
user_35,2024-10,112916.01,72950.49,39965.52,0.354,66.328,0.646,Good
user_35,2024-11,124992.83,86965.62,38027.21,0.304,55.138,0.696,Good
user_35,2024-12,114924.52,93291.91,21632.61,0.188,56.701,0.812,Good
user_8,2024-01,79888.86,32404.98,47483.89,0.594,31.364,0.406,Good
user_8,2024-02,81794.73,30999.18,50795.54,0.621,29.505,0.379,Good
user_8,2024-03,81710.45,39281.64,42428.8,0.519,29.605,0.481,Good
user_8,2024-04,82241.29,38393.83,43847.46,0.533,33.84,0.467,Good
user_8,2024-05,85622.45,39109.27,46513.18,0.543,31.157,0.457,Good
user_8,2024-06,87461.99,37862.06,49599.93,0.567,29.144,0.433,Good
user_8,2024-07,88045.15,35048.0,52997.15,0.602,28.222,0.398,Good
user_8,2024-08,91477.13,35568.96,55908.18,0.611,31.989,0.389,Good
user_8,2024-09,92532.6,40965.14,51567.45,0.557,29.489,0.443,Good
user_8,2024-10,76382.02,35671.27,40710.75,0.533,30.419,0.467,Good
user_8,2024-11,88701.15,36493.83,52207.32,0.589,27.95,0.411,Good
user_8,2024-12,82289.26,32378.48,49910.78,0.607,33.194,0.393,Good
user_111,2024-01,55032.9,45606.94,9425.96,0.171,35.987,0.829,Needs Improvement
user_111,2024-02,58560.38,45884.17,12676.21,0.216,41.5,0.784,Needs Improvement
user_111,2024-03,61510.75,52882.5,8628.25,0.14,39.925,0.86,Needs Improvement
user_111,2024-04,57703.02,43831.32,13871.7,0.24,42.867,0.76,Needs Improvement
user_111,2024-05,63737.08,44234.58,19502.5,0.306,38.165,0.694,Needs Improvement
user_111,2024-06,60632.34,51217.38,9414.96,0.155,36.999,0.845,Needs Improvement
user_111,2024-07,61693.81,40898.06,20795.75,0.337,42.002,0.663,Needs Improvement
user_111,2024-08,56307.1,51362.77,4944.33,0.088,37.925,0.912,Needs Improvement
user_111,2024-09,60692.32,46853.9,13838.42,0.228,35.831,0.772,Needs Improvement
user_111,2024-10,52658.52,44348.68,8309.84,0.158,40.889,0.842,Needs Improvement
user_111,2024-11,58971.15,51916.12,7055.04,0.12,40.738,0.88,Needs Improvement
user_111,2024-12,62676.96,43542.86,19134.1,0.305,39.08,0.695,Needs Improvement
user_92,2024-01,127874.55,83959.25,43915.3,0.343,50.997,0.657,Moderate
user_92,2024-02,110004.75,76345.27,33659.48,0.306,60.216,0.694,Moderate
user_92,2024-03,133106.05,90953.83,42152.23,0.317,50.846,0.683,Moderate
user_92,2024-04,121660.12,96141.09,25519.03,0.21,56.762,0.79,Moderate
user_92,2024-05,132546.33,90259.55,42286.78,0.319,50.034,0.681,Moderate
user_92,2024-06,116392.18,78356.39,38035.79,0.327,57.58,0.673,Moderate
user_92,2024-07,125948.95,85451.09,40497.86,0.322,54.809,0.678,Moderate
user_92,2024-08,121327.29,97431.59,23895.7,0.197,55.166,0.803,Moderate
user_92,2024-09,120296.15,87569.12,32727.03,0.272,54.634,0.728,Moderate
user_92,2024-10,124995.55,78421.62,46573.93,0.373,52.207,0.627,Moderate
user_92,2024-11,130761.31,75129.27,55632.04,0.425,54.207,0.575,Moderate
user_92,2024-12,115598.78,87733.78,27865.0,0.241,51.075,0.759,Moderate
user_84,2024-01,58473.89,35942.88,22531.01,0.385,13.638,0.615,Moderate
user_84,2024-02,60002.17,35910.09,24092.09,0.402,12.731,0.598,Moderate
user_84,2024-03,51794.25,39049.09,12745.16,0.246,13.174,0.754,Moderate
user_84,2024-04,61880.71,35229.75,26650.96,0.431,13.248,0.569,Moderate
user_84,2024-05,60959.49,40411.67,20547.82,0.337,11.998,0.663,Moderate
user_84,2024-06,54856.51,36315.28,18541.23,0.338,12.899,0.662,Moderate
user_84,2024-07,61747.59,37327.98,24419.61,0.395,13.195,0.605,Moderate
user_84,2024-08,55508.45,41423.37,14085.08,0.254,13.999,0.746,Moderate
user_84,2024-09,54401.42,33207.47,21193.95,0.39,11.898,0.61,Moderate
user_84,2024-10,53572.15,33657.87,19914.27,0.372,12.627,0.628,Moderate
user_84,2024-11,57338.29,40192.0,17146.28,0.299,12.586,0.701,Moderate
user_84,2024-12,53863.79,41047.71,12816.08,0.238,12.05,0.762,Moderate
user_177,2024-01,68638.87,51152.34,17486.53,0.255,37.908,0.745,Needs Improvement
user_177,2024-02,66858.02,60608.47,6249.56,0.093,40.901,0.907,Needs Improvement
user_177,2024-03,69940.26,60664.77,9275.49,0.133,35.298,0.867,Needs Improvement
user_177,2024-04,80102.23,51412.18,28690.05,0.358,40.867,0.642,Needs Improvement
user_177,2024-05,75823.26,53637.35,22185.91,0.293,39.89,0.707,Needs Improvement
user_177,2024-06,80609.42,57088.87,23520.55,0.292,36.362,0.708,Needs Improvement
user_177,2024-07,76092.69,47774.54,28318.16,0.372,34.642,0.628,Needs Improvement
user_177,2024-08,76898.01,56287.76,20610.25,0.268,40.831,0.732,Needs Improvement
user_177,2024-09,80657.43,52341.15,28316.28,0.351,40.312,0.649,Needs Improvement
user_177,2024-10,71405.87,60710.15,10695.72,0.15,34.333,0.85,Needs Improvement
user_177,2024-11,79569.16,51466.05,28103.11,0.353,38.115,0.647,Needs Improvement
user_177,2024-12,69781.36,57412.53,12368.83,0.177,34.485,0.823,Needs Improvement
user_182,2024-01,41088.07,37115.12,3972.95,0.097,42.121,0.903,Needs Improvement
user_182,2024-02,46569.08,34769.63,11799.45,0.253,36.744,0.747,Needs Improvement
user_182,2024-03,42356.21,38360.75,3995.46,0.094,37.447,0.906,Needs Improvement
user_182,2024-04,43627.69,38562.62,5065.07,0.116,37.317,0.884,Needs Improvement
user_182,2024-05,45983.52,32746.71,13236.82,0.288,42.753,0.712,Needs Improvement
user_182,2024-06,41315.77,30345.35,10970.42,0.266,40.045,0.734,Needs Improvement
user_182,2024-07,46355.77,36063.42,10292.35,0.222,36.696,0.778,Needs Improvement
user_182,2024-08,40451.21,30348.26,10102.95,0.25,37.938,0.75,Needs Improvement
user_182,2024-09,45587.12,32567.42,13019.7,0.286,39.381,0.714,Needs Improvement
user_182,2024-10,47435.54,31461.24,15974.3,0.337,41.818,0.663,Needs Improvement
user_182,2024-11,45018.45,35434.88,9583.57,0.213,36.771,0.787,Needs Improvement
user_182,2024-12,41561.59,28770.99,12790.61,0.308,41.629,0.692,Needs Improvement
user_90,2024-01,145810.85,91517.61,54293.23,0.372,20.284,0.628,Moderate
user_90,2024-02,149541.93,86465.04,63076.9,0.422,18.758,0.578,Moderate
user_90,2024-03,143580.55,83339.37,60241.18,0.42,18.487,0.58,Moderate
user_90,2024-04,143399.45,91532.8,51866.64,0.362,19.374,0.638,Moderate
user_90,2024-05,152378.85,79417.11,72961.74,0.479,21.54,0.521,Moderate
user_90,2024-06,157825.08,83494.86,74330.22,0.471,19.494,0.529,Moderate
user_90,2024-07,153806.15,88562.82,65243.33,0.424,20.726,0.576,Moderate
user_90,2024-08,158858.71,87312.62,71546.1,0.45,21.6,0.55,Moderate
user_90,2024-09,142682.23,78575.52,64106.71,0.449,20.919,0.551,Moderate
user_90,2024-10,134437.34,86929.93,47507.41,0.353,20.715,0.647,Moderate
user_90,2024-11,161577.04,99485.57,62091.47,0.384,21.42,0.616,Moderate
user_90,2024-12,152761.44,80629.69,72131.75,0.472,19.15,0.528,Moderate
user_9,2024-01,180893.28,155423.51,25469.77,0.141,18.825,0.859,Good
user_9,2024-02,193985.38,148137.92,45847.46,0.236,17.357,0.764,Good
user_9,2024-03,192171.38,167442.0,24729.38,0.129,19.02,0.871,Good
user_9,2024-04,203703.33,140352.41,63350.91,0.311,17.759,0.689,Good
user_9,2024-05,202078.58,147717.68,54360.9,0.269,17.343,0.731,Good
user_9,2024-06,183724.69,157617.92,26106.77,0.142,19.242,0.858,Good
user_9,2024-07,218061.24,147564.63,70496.61,0.323,18.72,0.677,Good
user_9,2024-08,191324.68,157633.07,33691.61,0.176,17.357,0.824,Good
user_9,2024-09,211230.25,168895.13,42335.12,0.2,20.468,0.8,Good
user_9,2024-10,213161.61,131063.72,82097.89,0.385,17.379,0.615,Good
user_9,2024-11,193099.21,150725.72,42373.49,0.219,18.623,0.781,Good
user_9,2024-12,206817.23,171645.88,35171.35,0.17,19.828,0.83,Good
user_14,2024-01,54788.65,48156.08,6632.57,0.121,21.503,0.879,Good
user_14,2024-02,56665.73,41473.01,15192.72,0.268,20.763,0.732,Good
user_14,2024-03,59630.83,47678.87,11951.96,0.2,19.791,0.8,Good
user_14,2024-04,63698.81,46191.34,17507.46,0.275,21.709,0.725,Good
user_14,2024-05,63246.91,46169.18,17077.73,0.27,18.726,0.73,Good
user_14,2024-06,59058.14,46400.11,12658.03,0.214,18.306,0.786,Good
user_14,2024-07,54361.99,47161.58,7200.4,0.132,18.884,0.868,Good
user_14,2024-08,62116.0,37649.02,24466.98,0.394,19.406,0.606,Good
user_14,2024-09,56807.6,37392.65,19414.95,0.342,21.304,0.658,Good
user_14,2024-10,56913.08,36941.1,19971.98,0.351,18.373,0.649,Good
user_14,2024-11,60832.73,45566.47,15266.26,0.251,19.972,0.749,Good
user_14,2024-12,59033.36,49558.64,9474.71,0.16,20.089,0.84,Good
user_60,2024-01,133571.77,98778.1,34793.67,0.26,17.245,0.74,Good
user_60,2024-02,136831.93,106548.71,30283.23,0.221,17.473,0.779,Good
user_60,2024-03,150432.41,104686.91,45745.5,0.304,18.887,0.696,Good
user_60,2024-04,132571.16,115738.32,16832.85,0.127,18.974,0.873,Good
user_60,2024-05,154566.7,103194.13,51372.57,0.332,17.103,0.668,Good
user_60,2024-06,155576.45,87263.76,68312.68,0.439,19.408,0.561,Good
user_60,2024-07,139020.41,108010.72,31009.69,0.223,17.961,0.777,Good
user_60,2024-08,146339.31,116300.39,30038.92,0.205,19.47,0.795,Good
user_60,2024-09,153261.35,114616.01,38645.34,0.252,17.059,0.748,Good
user_60,2024-10,130956.0,113668.88,17287.11,0.132,17.146,0.868,Good
user_60,2024-11,154287.98,114346.61,39941.37,0.259,16.385,0.741,Good
user_60,2024-12,147102.72,104948.51,42154.21,0.287,19.482,0.713,Good
user_172,2024-01,261215.06,170558.57,90656.49,0.347,25.998,0.653,Needs Improvement
user_172,2024-02,224458.57,190152.86,34305.71,0.153,27.248,0.847,Needs Improvement
user_172,2024-03,236301.22,166878.93,69422.3,0.294,26.726,0.706,Needs Improvement
user_172,2024-04,227515.34,179978.43,47536.91,0.209,22.945,0.791,Needs Improvement
user_172,2024-05,236670.02,175399.78,61270.24,0.259,26.514,0.741,Needs Improvement
user_172,2024-06,250591.64,172124.72,78466.91,0.313,24.707,0.687,Needs Improvement
user_172,2024-07,244970.04,183489.83,61480.22,0.251,27.915,0.749,Needs Improvement
user_172,2024-08,259477.13,160572.5,98904.63,0.381,24.706,0.619,Needs Improvement
user_172,2024-09,260685.81,160720.06,99965.75,0.383,24.793,0.617,Needs Improvement
user_172,2024-10,223245.66,184217.36,39028.29,0.175,27.688,0.825,Needs Improvement
user_172,2024-11,250088.84,183942.2,66146.64,0.264,25.322,0.736,Needs Improvement
user_172,2024-12,252167.93,151244.41,100923.52,0.4,23.343,0.6,Needs Improvement
user_132,2024-01,63387.57,38276.27,25111.3,0.396,29.926,0.604,Moderate
user_132,2024-02,57518.86,33585.73,23933.14,0.416,31.036,0.584,Moderate
user_132,2024-03,60708.38,35958.6,24749.78,0.408,30.09,0.592,Moderate
user_132,2024-04,57124.7,34089.35,23035.35,0.403,32.302,0.597,Moderate
user_132,2024-05,58752.23,40295.58,18456.64,0.314,29.558,0.686,Moderate
user_132,2024-06,64638.57,42364.88,22273.69,0.345,30.82,0.655,Moderate
user_132,2024-07,57633.1,42206.3,15426.8,0.268,27.704,0.732,Moderate
user_132,2024-08,57562.23,44630.51,12931.71,0.225,28.83,0.775,Moderate
user_132,2024-09,54606.8,42160.44,12446.37,0.228,28.906,0.772,Moderate
user_132,2024-10,59151.25,38659.9,20491.35,0.346,26.994,0.654,Moderate
user_132,2024-11,59569.41,40329.67,19239.74,0.323,30.246,0.677,Moderate
user_132,2024-12,53130.97,39982.51,13148.46,0.247,27.264,0.753,Moderate
user_18,2024-01,156426.49,109957.5,46468.99,0.297,16.142,0.703,Good
user_18,2024-02,151428.73,108030.62,43398.11,0.287,15.407,0.713,Good
user_18,2024-03,177529.0,120388.49,57140.51,0.322,14.398,0.678,Good
user_18,2024-04,173638.85,110799.41,62839.44,0.362,16.413,0.638,Good
user_18,2024-05,160448.9,116153.93,44294.97,0.276,16.026,0.724,Good
user_18,2024-06,166179.17,119397.96,46781.21,0.282,13.998,0.718,Good
user_18,2024-07,183094.04,116369.41,66724.63,0.364,14.713,0.636,Good
user_18,2024-08,152770.7,117915.43,34855.27,0.228,14.054,0.772,Good
user_18,2024-09,169793.83,101451.94,68341.9,0.402,14.993,0.598,Good
user_18,2024-10,180767.63,118988.48,61779.16,0.342,16.024,0.658,Good
user_18,2024-11,165296.12,95657.61,69638.51,0.421,15.849,0.579,Good
user_18,2024-12,158831.35,105877.11,52954.23,0.333,16.426,0.667,Good
user_73,2024-01,91147.26,79285.04,11862.22,0.13,5.287,0.87,Moderate
user_73,2024-02,86233.72,80375.55,5858.17,0.068,5.762,0.932,Moderate
user_73,2024-03,85987.86,60673.77,25314.09,0.294,5.005,0.706,Moderate
user_73,2024-04,77777.07,69379.33,8397.74,0.108,5.622,0.892,Moderate
user_73,2024-05,80318.49,73594.47,6724.02,0.084,5.096,0.916,Moderate
user_73,2024-06,92334.48,61191.77,31142.71,0.337,5.534,0.663,Moderate
user_73,2024-07,82687.95,77855.95,4832.01,0.058,5.307,0.942,Moderate
user_73,2024-08,92783.01,69966.51,22816.5,0.246,5.066,0.754,Moderate
user_73,2024-09,79474.26,65702.47,13771.79,0.173,5.552,0.827,Moderate
user_73,2024-10,81527.12,78643.21,2883.91,0.035,5.587,0.965,Moderate
user_73,2024-11,87676.01,63632.7,24043.31,0.274,5.043,0.726,Moderate
user_73,2024-12,92154.31,72097.03,20057.28,0.218,5.66,0.782,Moderate
user_176,2024-01,142763.86,93035.55,49728.31,0.348,28.847,0.652,Needs Improvement
user_176,2024-02,125158.75,115565.1,9593.65,0.077,32.429,0.923,Needs Improvement
user_176,2024-03,125803.04,89583.55,36219.49,0.288,29.813,0.712,Needs Improvement
user_176,2024-04,135841.73,111650.72,24191.01,0.178,31.755,0.822,Needs Improvement
user_176,2024-05,131442.23,110455.64,20986.59,0.16,30.15,0.84,Needs Improvement
user_176,2024-06,138774.56,111226.85,27547.71,0.199,30.101,0.801,Needs Improvement
user_176,2024-07,119273.12,92404.02,26869.1,0.225,30.5,0.775,Needs Improvement
user_176,2024-08,136214.87,89468.27,46746.6,0.343,30.803,0.657,Needs Improvement
user_176,2024-09,128071.23,87389.39,40681.85,0.318,29.079,0.682,Needs Improvement
user_176,2024-10,121386.82,101851.48,19535.34,0.161,30.712,0.839,Needs Improvement
user_176,2024-11,124693.46,89817.21,34876.25,0.28,28.666,0.72,Needs Improvement
user_176,2024-12,137930.33,91110.53,46819.8,0.339,31.669,0.661,Needs Improvement
user_135,2024-01,179466.31,127562.56,51903.75,0.289,23.825,0.711,Needs Improvement
user_135,2024-02,172744.91,126149.07,46595.83,0.27,24.229,0.73,Needs Improvement
user_135,2024-03,183290.35,142615.45,40674.9,0.222,21.476,0.778,Needs Improvement
user_135,2024-04,187381.08,144567.25,42813.82,0.228,25.139,0.772,Needs Improvement
user_135,2024-05,201171.33,129673.26,71498.06,0.355,23.987,0.645,Needs Improvement
user_135,2024-06,186675.5,144953.14,41722.36,0.224,21.743,0.776,Needs Improvement
user_135,2024-07,177533.81,121074.87,56458.94,0.318,23.48,0.682,Needs Improvement
user_135,2024-08,204681.7,152988.32,51693.38,0.253,25.405,0.747,Needs Improvement
user_135,2024-09,203484.15,133246.85,70237.29,0.345,22.324,0.655,Needs Improvement
user_135,2024-10,187971.13,135631.28,52339.84,0.278,22.757,0.722,Needs Improvement
user_135,2024-11,195394.54,149934.05,45460.5,0.233,25.423,0.767,Needs Improvement
user_135,2024-12,198138.78,145373.55,52765.23,0.266,21.812,0.734,Needs Improvement
user_168,2024-01,160112.53,111776.65,48335.88,0.302,26.836,0.698,Needs Improvement
user_168,2024-02,164839.11,106620.8,58218.32,0.353,29.675,0.647,Needs Improvement
user_168,2024-03,163081.0,120896.74,42184.27,0.259,29.604,0.741,Needs Improvement
user_168,2024-04,165856.94,116681.67,49175.27,0.296,30.171,0.704,Needs Improvement
user_168,2024-05,160293.73,133064.86,27228.87,0.17,29.09,0.83,Needs Improvement
user_168,2024-06,146648.04,119406.85,27241.18,0.186,28.505,0.814,Needs Improvement
user_168,2024-07,155182.03,119127.4,36054.63,0.232,27.957,0.768,Needs Improvement
user_168,2024-08,164970.23,134654.23,30316.0,0.184,29.962,0.816,Needs Improvement
user_168,2024-09,139817.58,119194.18,20623.39,0.148,28.429,0.852,Needs Improvement
user_168,2024-10,143812.87,129511.46,14301.41,0.099,27.671,0.901,Needs Improvement
user_168,2024-11,142450.89,108812.74,33638.15,0.236,29.407,0.764,Needs Improvement
user_168,2024-12,142102.91,117280.26,24822.65,0.175,28.253,0.825,Needs Improvement
user_184,2024-01,232367.91,184419.97,47947.95,0.206,16.782,0.794,Needs Improvement
user_184,2024-02,246802.97,197197.67,49605.3,0.201,18.881,0.799,Needs Improvement
user_184,2024-03,230600.69,196560.69,34040.01,0.148,16.643,0.852,Needs Improvement
user_184,2024-04,242454.83,177961.71,64493.13,0.266,18.041,0.734,Needs Improvement
user_184,2024-05,234084.57,183558.55,50526.02,0.216,16.503,0.784,Needs Improvement
user_184,2024-06,242192.88,183202.34,58990.54,0.244,17.795,0.756,Needs Improvement
user_184,2024-07,253299.4,181305.96,71993.43,0.284,19.443,0.716,Needs Improvement
user_184,2024-08,236213.73,208454.31,27759.43,0.118,17.066,0.882,Needs Improvement
user_184,2024-09,259523.24,204185.42,55337.82,0.213,15.969,0.787,Needs Improvement
user_184,2024-10,240633.3,197911.53,42721.77,0.178,18.64,0.822,Needs Improvement
user_184,2024-11,217703.31,160152.08,57551.23,0.264,16.679,0.736,Needs Improvement
user_184,2024-12,264336.63,190558.9,73777.73,0.279,16.189,0.721,Needs Improvement
user_64,2024-01,68232.32,51789.06,16443.26,0.241,10.789,0.759,Good
user_64,2024-02,79072.89,41712.01,37360.89,0.472,9.894,0.528,Good
user_64,2024-03,65895.28,43542.92,22352.36,0.339,10.885,0.661,Good
user_64,2024-04,76659.17,42573.34,34085.83,0.445,9.489,0.555,Good
user_64,2024-05,75207.56,39608.1,35599.47,0.473,10.986,0.527,Good
user_64,2024-06,72082.6,46826.19,25256.41,0.35,9.442,0.65,Good
user_64,2024-07,67965.4,46364.83,21600.57,0.318,10.027,0.682,Good
user_64,2024-08,69759.24,40101.61,29657.63,0.425,11.222,0.575,Good
user_64,2024-09,69801.02,45718.09,24082.93,0.345,11.03,0.655,Good
user_64,2024-10,71588.35,47745.46,23842.89,0.333,9.444,0.667,Good
user_64,2024-11,75279.93,40102.4,35177.52,0.467,10.27,0.533,Good
user_64,2024-12,74884.51,50691.03,24193.48,0.323,11.172,0.677,Good
user_55,2024-01,183997.27,157251.01,26746.26,0.145,19.42,0.855,Moderate
user_55,2024-02,181830.41,155677.08,26153.33,0.144,18.938,0.856,Moderate
user_55,2024-03,187101.44,147600.96,39500.48,0.211,20.203,0.789,Moderate
user_55,2024-04,190764.46,179306.13,11458.33,0.06,17.304,0.94,Moderate
user_55,2024-05,212131.4,180650.07,31481.33,0.148,20.679,0.852,Moderate
user_55,2024-06,220101.29,161344.92,58756.36,0.267,18.755,0.733,Moderate
user_55,2024-07,195765.86,176986.02,18779.85,0.096,19.277,0.904,Moderate
user_55,2024-08,181506.71,167183.63,14323.08,0.079,17.3,0.921,Moderate
user_55,2024-09,216003.12,188827.9,27175.22,0.126,19.134,0.874,Moderate
user_55,2024-10,206535.64,168844.52,37691.12,0.182,19.125,0.818,Moderate
user_55,2024-11,196892.36,186027.15,10865.21,0.055,18.168,0.945,Moderate
user_55,2024-12,215671.45,173978.03,41693.42,0.193,19.974,0.807,Moderate
user_108,2024-01,83362.76,67475.41,15887.35,0.191,27.218,0.809,Moderate
user_108,2024-02,80088.18,75088.23,4999.95,0.062,25.54,0.938,Moderate
user_108,2024-03,83237.92,65733.29,17504.63,0.21,24.591,0.79,Moderate
user_108,2024-04,86741.22,78311.49,8429.72,0.097,24.703,0.903,Moderate
user_108,2024-05,93940.41,65134.94,28805.48,0.307,26.309,0.693,Moderate
user_108,2024-06,82260.65,74308.17,7952.48,0.097,26.76,0.903,Moderate
user_108,2024-07,95899.3,71624.71,24274.59,0.253,26.83,0.747,Moderate
user_108,2024-08,88750.44,75084.38,13666.05,0.154,23.048,0.846,Moderate
user_108,2024-09,86564.91,63029.44,23535.46,0.272,26.059,0.728,Moderate
user_108,2024-10,91053.58,79471.92,11581.66,0.127,26.528,0.873,Moderate
user_108,2024-11,89536.6,71734.27,17802.33,0.199,22.671,0.801,Moderate
user_108,2024-12,78845.69,81726.73,-2881.04,0.0,25.969,1.037,Moderate
user_51,2024-01,130899.36,101774.76,29124.6,0.222,21.64,0.778,Good
user_51,2024-02,144068.51,108633.35,35435.16,0.246,23.048,0.754,Good
user_51,2024-03,140714.39,90193.76,50520.63,0.359,22.645,0.641,Good
user_51,2024-04,147572.32,105689.27,41883.06,0.284,24.2,0.716,Good
user_51,2024-05,149129.42,90883.74,58245.68,0.391,23.783,0.609,Good
user_51,2024-06,137217.15,95461.36,41755.78,0.304,23.981,0.696,Good
user_51,2024-07,154706.07,105474.13,49231.94,0.318,25.165,0.682,Good
user_51,2024-08,138772.97,92372.03,46400.94,0.334,21.86,0.666,Good
user_51,2024-09,143507.6,89987.98,53519.62,0.373,25.636,0.627,Good
user_51,2024-10,147085.75,97301.64,49784.11,0.338,22.576,0.662,Good
user_51,2024-11,148809.0,83316.17,65492.84,0.44,21.573,0.56,Good
user_51,2024-12,132151.85,86753.36,45398.49,0.344,24.02,0.656,Good
user_197,2024-01,126981.96,82473.99,44507.97,0.351,26.094,0.649,Needs Improvement
user_197,2024-02,140795.59,83308.21,57487.38,0.408,29.669,0.592,Needs Improvement
user_197,2024-03,135148.68,99664.15,35484.53,0.263,26.444,0.737,Needs Improvement
user_197,2024-04,136359.33,102287.07,34072.27,0.25,28.705,0.75,Needs Improvement
user_197,2024-05,146729.04,103394.66,43334.38,0.295,25.406,0.705,Needs Improvement
